main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista
1537,Homes Ave,3,North Dorchester,08:00,12:00,Even,Topliff St,Mount Ida Rd,0.2328,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HOMES1,956,2185
1538,Long Ave,4,Allston/Brighton,08:00,12:00,Odd,Commonwealth Ave,Price Rd,0.1093,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LONG 1,0,577
1539,Long Ave,4,Allston/Brighton,08:00,12:00,Even,Commonwealth Ave,Price Rd,0.1093,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LONG 1,0,577
1540,King St,10R,Roxbury,08:00,12:00,Even,Roxbury St,Malcolm X Blvd,0.0813,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,KING 2,0,429
1541,Lexington St,9,East Boston,08:00,12:00,Even,Border St,East Eagle St,0.6856,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2013-05-29 13:22:24+00,LEXIN2,0,3620
1542,Lesher St,2,Jamaica Plain,12:00,16:00,Odd,Washington St,South St,0.0741,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LESHE1,0,391
1543,Homes Ave,3,North Dorchester,08:00,12:00,Odd,Topliff St,Mount Ida Rd,0.2328,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HOMES1,956,2185
1544,Lithgow St,7,South Dorchester,08:00,12:00,Even,Washington St,Wainwright St,0.2324,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LITHG1,0,1227
1545,Leston St,7,South Dorchester,12:00,16:00,Even,Morton St,Woolson St,0.1517,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LESTO1,0,801
1546,Leston St,7,South Dorchester,12:00,16:00,Odd,Morton St,Woolson St,0.1517,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LESTO1,0,801
1547,Lawrence Ave,3,North Dorchester,12:00,16:00,Odd,Blue Hill Ave,Magnolia St,0.3269,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:54:04+00,LAWRE1,0,1726
1548,Linwood St,10R,Roxbury,08:00,12:00,Even,Highland St,Centre St,0.1472,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LINWO3,0,777
1549,King St,10R,Roxbury,08:00,12:00,Odd,Roxbury St,Malcolm X Blvd,0.0813,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,KING 2,0,429
1550,Kingsboro Park,2,Jamaica Plain,08:00,12:00,Odd,Centre St,Dead End,0.1019,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,KINGS1,0,538
1551,Kingsboro Park,2,Jamaica Plain,08:00,12:00,Even,Centre St,Dead End,0.1019,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,KINGS1,0,538
1552,Kingsdale St,3,North Dorchester,12:00,16:00,Odd,Standish St,Wales St,0.2390,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2013-06-13 20:10:10+00,KINGS2,0,1262
1554,Kingsdale St,3,North Dorchester,12:00,16:00,Even,Standish St,Wales St,0.2390,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2013-06-13 20:10:05+00,KINGS2,0,1262
1555,Kingston St,1T,Chinatown,00:01,07:00,,Summer St,Edinboro St,0.2032,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,KINGS5,0,1073
1556,Hoffman St,2,Jamaica Plain,12:00,16:00,Even,Lamartine St,Chestnut Ave,0.0441,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2018-10-15 15:59:47+00,HOFFM1,0,233
1557,Hoffman St,2,Jamaica Plain,12:00,16:00,Odd,Lamartine St,Chestnut Ave,0.0441,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2018-10-15 15:59:42+00,HOFFM1,0,233
1558,Kinross Rd,4,Allston/Brighton,12:00,16:00,Even,Commonwealth Ave,Sutherland Rd,0.1210,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,KINRO1,0,639
1559,Kinross Rd,4,Allston/Brighton,12:00,16:00,Odd,Commonwealth Ave,Sutherland Rd,0.1210,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,KINRO1,0,639
1560,Howes St,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Pleasant St,0.1184,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HOWES1,0,625
1561,Kirkwood Rd,4,Allston/Brighton,08:00,12:00,Odd,Foster St,Chestnut Hill Ave,0.2402,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,KIRKW1,0,1268
1562,Holyoke St,1S,South End,12:00,16:00,Even,Columbus Ave,Carleton St,0.0913,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,HOLYO1,0,482
1563,Kirkwood Rd,4,Allston/Brighton,08:00,12:00,Even,Foster St,Chestnut Hill Ave,0.2402,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,KIRKW1,0,1268
1564,Knapp St,1T,Chinatown,00:01,07:00,,Knapp St,Kneeland St,0.0153,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,KNAPP1,0,81
1565,Leahaven Rd,7,South Dorchester,12:00,16:00,Even,River St,Meadowbank Ave,0.0890,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LEAHA1,0,470
1566,Holborn St,10R,Roxbury,08:00,12:00,Even,Warren St,Blue Hill Ave,0.2339,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HOLBO1,0,1235
1567,Kneeland St,1T,Chinatown,00:01,07:00,,Washington St,Atlantic Ave,0.3195,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,KNEEL1,0,1687
1568,Lexington St,9,East Boston,08:00,12:00,Odd,Border St,East Eagle St,0.6856,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LEXIN2,0,3620
1569,Lincoln St,1T,Chinatown,00:01,07:00,,Summer St,Kneeland St,0.2525,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,LINCO4,0,1333
1570,London St,9,East Boston,12:00,16:00,Even,George R. Visconti Rd,Bennington St,0.1650,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LONDO1,1911,2782
1571,Howland St,10R,Roxbury,08:00,12:00,Even,Warren St,Elm Hill Ave,0.1339,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HOWLA1,0,707
1572,Kneeland St,1T,Chinatown,13:00,17:00,Odd,Washington St,Atlantic Ave,0.3195,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,KNEEL1,0,1687
1573,L St,5,South Boston,13:00,17:00,Odd,East Broadway,Columbia Rd,0.4218,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2017-04-07 13:01:45+00,L ST 1,615,2842
1574,L St,5,South Boston,13:00,17:00,Even,East Broadway,Columbia Rd,0.4218,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2017-04-07 13:01:55+00,L ST 1,615,2842
1575,La Grange St,1T,Chinatown,00:01,07:00,,Washington St,Tremont St,0.0987,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,LA GR2,0,521
1576,Lake Shore Rd,4,Allston/Brighton,08:00,12:00,Odd,Lake St,Kenrick St,0.5727,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,LAKE 2,0,3024
1577,Linden St,5,South Boston,13:00,17:00,Odd,East Fourth St,Thomas Park,0.0695,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LINDE4,0,367
1578,Howland St,10R,Roxbury,08:00,12:00,Odd,Warren St,Elm Hill Ave,0.1339,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HOWLA1,0,707
1579,Lake Shore Rd,4,Allston/Brighton,08:00,12:00,Even,Lake St,Kenrick St,0.5727,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,LAKE 2,0,3024
1580,Lamartine St,2,Jamaica Plain,08:00,12:00,Odd,Mozart St,Boylston St,0.2703,,f,t,t,t,t,t,f,f,t,f,f,f,f,f,f,f,2018-09-24 16:46:55+00,LAMAR2,1427,2426
1581,Lamartine St,10M,Mission Hill,12:00,16:00,Odd,Centre St,Mozart St,0.2703,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2020-08-11 14:10:36+00,LAMAR2,0,1427
1582,Lambert Ave,10R,Roxbury,08:00,12:00,Even,Dudley St,Cedar St,0.2915,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LAMBE1,0,1539
1583,Lambert Ave,10R,Roxbury,08:00,12:00,Odd,Dudley St,Cedar St,0.2915,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LAMBE1,0,1539
1584,Lambert St,10R,Roxbury,08:00,12:00,Even,Highland St,Lambert Ave,0.1292,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LAMBE2,0,682
1585,Lambert St,10R,Roxbury,08:00,12:00,Odd,Highland St,Lambert Ave,0.1292,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LAMBE2,0,682
1586,Lamson St,9,East Boston,08:00,12:00,Even,Webster St,Maverick St,0.1540,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LAMSO1,0,813
1587,Lamson St,9,East Boston,08:00,12:00,Odd,Webster St,Maverick St,0.1540,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LAMSO1,0,813
1588,Linden St,4,Allston/Brighton,12:00,16:00,Even,Brighton Av,Reedsdale St,0.1309,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LINDE1,1272,1963
1589,Lomasney Way,1W,West End,00:01,07:00,Even Side Median,Cotting St,Causeway St,0.0888,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-14 13:36:32+00,LOMAS1,1129,1598
1590,Lanark Rd,4,Allston/Brighton,08:00,12:00,Even,Colliston Rd,Sutherland Rd,0.1316,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LANAR1,308,1003
1591,Linden St,3,North Dorchester,08:00,12:00,Odd,Adams St,Juliette St,0.0432,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LINDE2,1094,1322
1592,Lanark Rd,4,Allston/Brighton,08:00,12:00,Odd,Colliston Rd,Sutherland Rd,0.1316,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LANAR1,308,1003
1593,Leamington Rd,4,Allston/Brighton,08:00,12:00,Even,Commonwealth Ave,Wallingford Rd,0.1663,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LEAMI1,0,878
1594,Lanark Rd,4,Allston/Brighton,12:00,16:00,Even,Sutherland Rd,Kinross Rd,0.0877,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LANAR1,1003,1466
1595,Linden St,4,Allston/Brighton,08:00,12:00,Even,Cambridge St,Brighton Av,0.2409,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LINDE1,0,1272
1596,Lanark Rd,4,Allston/Brighton,12:00,16:00,Odd,Sutherland Rd,Kinross Rd,0.0877,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LANAR1,1003,1466
1597,Lancaster St,1W,West End,00:01,07:00,,Merrimac St,Causeway St,0.0720,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,LANCA1,0,380
1598,Landor Rd,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Leston St,0.0725,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LANDO1,0,383
1599,Ledgebrook Rd,7,South Dorchester,12:00,16:00,Odd,River St,Meadowbank Ave,0.1083,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LEDGE2,0,572
1600,Landor Rd,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Leston St,0.0725,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LANDO1,0,383
1601,Langford Park,10R,Roxbury,08:00,12:00,Even,Copeland St,Dead End,0.0426,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LANGF1,0,225
1602,Langford Park,10R,Roxbury,08:00,12:00,Odd,Copeland St,Dead End,0.0426,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LANGF1,0,225
1603,Lansdowne St,10F,Fenway/Kenmore,00:01,07:00,,Ipswich St,Brookline Ave,0.2157,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,LANSD1,0,1139
1604,Linden St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Adams St,0.1466,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LINDE2,320,1094
1605,Larchmont St,3,North Dorchester,12:00,16:00,Odd,Waldeck St,Greenbrier St,0.2072,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LARCH3,0,1094
1606,Larchmont St,3,North Dorchester,12:00,16:00,Even,Waldeck St,Greenbrier St,0.2072,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LARCH3,0,1094
1607,Lark St,5,South Boston,13:00,17:00,Even,West Eighth St,West Ninth St,0.0360,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,LARK 1,0,190
1608,Lark St,5,South Boston,13:00,17:00,Odd,West Eighth St,West Ninth St,0.0360,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,LARK 1,0,190
1609,Laurel St,1C,Charlestown,12:00,16:00,Even,Cedar St,Monument Sq,0.0267,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LAURE1,0,141
1610,Garden St,1H,Beacon Hill,08:00,12:00,Odd,Cambridge St,Myrtle St,0.1250,,f,t,f,t,f,t,f,t,f,f,f,f,f,f,f,t,2014-04-01 00:07:16+00,GARDE2,0,660
1611,Gardner St,4,Allston/Brighton,08:00,12:00,Even,Harvard Ave,Babcock St,0.5756,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,GARDN1,0,3039
1612,Gardner St,4,Allston/Brighton,08:00,12:00,Odd,Harvard Ave,Babcock St,0.5756,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,GARDN1,0,3039
1613,Gardner St,10R,Roxbury,08:00,12:00,Even,Centre St,Roxbury St,0.0680,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,GARDN3,0,359
1614,Gardner St,10R,Roxbury,08:00,12:00,Odd,Centre St,Roxbury St,0.0680,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,GARDN3,0,359
1615,Garrison St,1B,Back Bay,08:00,12:00,Even,Huntington Ave,Dead End,0.0803,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,GARRI1,0,424
1616,Garrison St,1B,Back Bay,08:00,12:00,Odd,Huntington Ave,Dead End,0.0803,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,GARRI1,0,424
1617,Gaston St,10R,Roxbury,08:00,12:00,Even,Warren St,Blue Hill Ave,0.2085,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,GASTO1,0,1101
1618,Linden St,5,South Boston,13:00,17:00,Even,East Fourth St,Thomas Park,0.0695,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LINDE4,0,367
1619,Howland St,10R,Roxbury,12:00,16:00,Even,Elm Hill Ave,Harold St,0.3508,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HOWLA1,707,2559
1620,Gaston St,10R,Roxbury,08:00,12:00,Odd,Warren St,Blue Hill Ave,0.2085,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,GASTO1,0,1101
1621,Howland St,10R,Roxbury,12:00,16:00,Odd,Elm Hill Ave,Harold St,0.3508,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HOWLA1,707,2559
1622,Gates St,5,South Boston,13:00,17:00,Odd,Dorchester St,Telegraph St,0.0864,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:30:48+00,GATES1,0,456
1623,Gates St,5,South Boston,13:00,17:00,Even,Dorchester St,Telegraph St,0.0864,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:30:42+00,GATES1,0,456
1624,Gates St,5,South Boston,13:00,17:00,Odd,Telegraph St,East Eighth St,0.1188,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:30:34+00,GATES1,456,1083
1625,Gates St,5,South Boston,13:00,17:00,Even,Telegraph St,East Eighth St,0.1188,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2017-03-31 12:30:27+00,GATES1,456,1083
1626,Lawrence Ave,3,North Dorchester,12:00,16:00,Even,Blue Hill Ave,Magnolia St,0.3269,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:53:57+00,LAWRE1,0,1726
1627,Gay Head St,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Minden St,0.1742,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-07 19:40:47+00,GAY H1,0,920
1628,Hollander St,10R,Roxbury,12:00,16:00,Odd,Holworthy St,Crawford St,0.1725,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HOLLA1,0,911
1629,Gay Head St,2,Jamaica Plain,12:00,16:00,Even,Centre St,Minden St,0.1742,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-07 19:40:57+00,GAY H1,0,920
1630,Germania St,2,Jamaica Plain,08:00,12:00,Odd,Haverford St,Brookside Ave,0.0710,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,GERMA1,0,375
1631,Lyon St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Adams St,0.1691,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LYON 1,0,893
1632,Lyon St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Adams St,0.1691,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LYON 1,0,893
1633,M St,5,South Boston,09:00,13:00,Even,East Broadway,Columbia Rd,0.3886,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,M ST 1,917,2969
1634,M St,5,South Boston,09:00,13:00,Odd,East Broadway,Columbia Rd,0.3886,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,M ST 1,917,2969
1635,M St,5,South Boston,13:00,17:00,Odd,East First St,East Broadway,0.1737,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,M ST 1,0,917
1636,M St,5,South Boston,13:00,17:00,Even,East First St,East Broadway,0.1737,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,M ST 1,0,917
1637,M St,5,South Boston,09:00,13:00,Even,East First St,East Broadway,0.1737,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2017-03-31 12:32:42+00,M ST 1,0,917
1638,M St,5,South Boston,09:00,13:00,Odd,East First St,East Broadway,0.1737,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2017-03-31 12:32:32+00,M ST 1,0,917
1639,Madeline St,4,Allston/Brighton,12:00,16:00,Even,Harriet St,Faneuil St,0.1352,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MADEL1,0,714
1640,Madeline St,4,Allston/Brighton,12:00,16:00,Odd,Harriet St,Faneuil St,0.1352,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MADEL1,0,714
1641,Madison Park Ct,10R,Roxbury,08:00,12:00,Even,Shawmut Ave,Dewitt Dr,0.1167,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MADIS1,0,616
1642,Madison Park Ct,10R,Roxbury,08:00,12:00,Odd,Shawmut Ave,Dewitt Dr,0.1167,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MADIS1,0,616
1643,Magnolia St,3,North Dorchester,12:00,16:00,Even,Quincy St,Intervale St,0.2053,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:51:11+00,MAGNO2,2633,3717
1644,Magnolia St,3,North Dorchester,12:00,16:00,Odd,Quincy St,Intervale St,0.2053,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:51:04+00,MAGNO2,2633,3717
1645,Mahler Rd,2,Jamaica Plain,12:00,16:00,Even,Washington St,Dead End,0.0884,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MAHLE1,0,467
1646,Mahler Rd,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Dead End,0.0884,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MAHLE1,0,467
1647,Main St,1C,Charlestown,00:01,07:00,,Warren St,Sullivan Square,0.7688,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MAIN 2,1440,5499
1648,Main St,1C,Charlestown,08:00,12:00,Even,Austin St,Medford St,0.6773,,f,t,t,t,t,t,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MAIN 2,1474,5050
1649,Main St,1C,Charlestown,08:00,12:00,Odd,Austin St,Medford St,0.6773,,f,t,t,t,t,t,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MAIN 2,1474,5050
1650,Malbert Rd,4,Allston/Brighton,08:00,12:00,Even,Washington St,Dead End,0.1068,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALBE1,0,564
1651,Malbert Rd,4,Allston/Brighton,08:00,12:00,Odd,Washington St,Dead End,0.1068,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALBE1,0,564
1652,Malcolm X Blvd,10R,Roxbury,08:00,12:00,Even,Tremont St,Roxbury St,0.3261,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MALCO2,0,1722
1653,Malcolm X Blvd,10R,Roxbury,08:00,12:00,Odd,Tremont St,Roxbury St,0.3261,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MALCO2,0,1722
1654,Malden St,1S,South End,12:00,16:00,Odd,Harrison Ave,Albany St,0.1723,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2023-03-10 15:33:29+00,MALDE1,0,910
1655,Malden St,1S,South End,12:00,16:00,Even,Harrison Ave,Albany St,0.1723,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2023-03-10 15:33:23+00,MALDE1,0,910
1656,Mallard Ave,7,South Dorchester,08:00,12:00,Even,Millet St,New England Ave,0.1019,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MALLA1,0,538
1657,Mallard Ave,7,South Dorchester,08:00,12:00,Odd,Millet St,New England Ave,0.1019,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MALLA1,0,538
1658,Mallet St,7,South Dorchester,08:00,12:00,Odd,Adams St,Florida St,0.1449,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALLE1,0,765
1659,Mallet St,7,South Dorchester,08:00,12:00,Even,Adams St,Florida St,0.1449,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALLE1,0,765
1660,Mallon Rd,3,North Dorchester,12:00,16:00,Odd,Rosseter St,Bowdoin Ave,0.1356,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-04-04 16:43:20+00,MALLO1,0,716
1661,Mallon Rd,3,North Dorchester,12:00,16:00,Even,Rosseter St,Bowdoin Ave,0.1356,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2014-04-04 16:43:15+00,MALLO1,0,716
1662,Malvern St,4,Allston/Brighton,08:00,12:00,Even,Ashford St,Brighton Av,0.1439,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALVE1,0,760
1663,Parsons St,4,Allston/Brighton,12:00,16:00,Odd,Washington St,Faneuil St,0.4809,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,PARSO1,0,2539
1664,Malvern St,4,Allston/Brighton,08:00,12:00,Odd,Ashford St,Brighton Av,0.1439,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALVE1,0,760
1665,Mamelon Cir,7,South Dorchester,12:00,16:00,Even,River St,River St,0.1756,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MAMEL1,0,927
1666,Mamelon Cir,7,South Dorchester,12:00,16:00,Odd,River St,River St,0.1756,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MAMEL1,0,927
